student_id,math,bio,physics,chem,computer,aggregate,apt_math,apt_science,apt_verbal,apt_logical,apt_spatial,int_medical,int_engineering,int_computer,int_research,int_arts,personality
STU_24,83.777914973699,76.70438603467987,79.83970628703676,79.27966520418181,91.37338359387546,82.19501121869459,86.73513384992238,62.34387684219262,72.63478238497692,92.16557224212289,87.67127277698339,100.0,100.0,100.0,100.0,79.06849332812165,INTP
STU_25,81.63921877029529,63.47196799482073,60.889977230034916,58.33002977877539,72.57233669685368,67.380706094156,100.0,40.365017437531286,80.42299661805554,92.6341244834361,62.21225763667307,100.0,72.39337313315205,100.0,49.297224925622935,74.04544613954167,ESFJ
STU_26,57.41000697269039,81.98000875101742,84.71279000880702,78.4757181218304,64.94240097021184,73.50418496491142,39.81418587664981,73.78003344590896,77.47146998349668,41.0889082778514,49.228357698969006,100.0,78.19702584942596,65.17319601336442,73.62847620888628,38.313310720431346,ISFJ
STU_27,86.855654210035,95.09446192657842,98.2468276911851,97.03867738146646,86.63565711035751,92.77425566392449,89.28397393544923,100.0,84.6046439012236,93.75956321763567,69.520915327867,95.83389363277837,92.74820234011885,100.0,99.39086976716102,44.49033832582154,ISFJ
STU_28,90.04794607611447,84.65452597407923,67.27734154419646,74.46650502689324,86.06642942366112,80.5025496089889,87.02425905643668,67.07970614596671,63.787224987627965,89.05232196681332,35.18355216753442,87.76431822235506,69.69779246112488,100.0,100.0,36.99331450108836,ENTP
STU_29,69.38602487465447,86.16712343986615,67.9053266605714,87.9310133621155,72.69567674484757,76.81703301641102,78.20611932539414,88.75532774736384,58.63402183287702,77.17381185307441,57.42967473264764,72.93181734239349,100.0,100.0,80.36506857478759,57.73672894871871,ESTP
STU_30,63.26245284146148,43.458652941348234,44.626017959470346,40.62722363296471,43.343132007744785,47.063495876597905,79.11340653161689,44.246930775870524,56.7177344002975,91.73921092488035,66.28997531351638,60.794235231223325,69.51526162124875,100.0,91.75586016464803,44.287089722574265,ESFJ
STU_31,61.1116924368862,59.24718373815261,59.052372974904166,63.059363943109354,56.22820515391482,59.73976364939343,79.60525766362223,53.396970443594604,68.96749559717259,81.90872407344888,63.42336174211038,65.8934271932491,69.89573237620512,100.0,75.21069743961104,14.827853779152122,INTJ
STU_32,72.63621070197301,74.64952275876796,71.06780262833217,76.01854027775781,80.47572118257024,74.96955950988024,89.26802079084501,71.30018400834733,61.73587824516299,83.70863469203479,88.28508151519307,100.0,100.0,91.5784909682735,95.06372047478203,80.2716153803017,ENTP
STU_33,52.39335297729469,51.64913881909331,45.872212450581905,48.347920605984896,57.60967570376129,51.174460111343215,72.50117871336747,47.655249042120886,75.06641992577744,70.69748620615948,57.34468288145854,80.66375721754113,100.0,62.76866366118348,34.47465288209638,30.975619895454372,INTJ
STU_34,67.67898105710475,49.07531342567587,54.79598471104096,55.58132015531983,72.98264770195065,60.02284941021842,77.47926610534802,57.93011498790299,75.40981759902986,83.49881370140058,58.873138476437205,65.33014531300597,81.79194089294327,93.14437361363944,100.0,8.10501267784096,ENTJ
STU_35,38.34521189640012,39.6304811829112,27.52480259921592,24.042504422431534,49.19047471045214,35.746694962282184,50.03949586959592,22.3791698991991,78.66973169196358,50.46339215945747,50.82175808715431,60.25526552222291,64.10551490749,83.87471455822825,70.10188412233865,33.00684357204337,INTP
STU_36,92.31499247378844,69.64607977430366,83.07879898347011,70.89241888937552,83.55052240165028,79.8965625045176,93.24498690913353,60.76356809559557,72.7350035951066,88.52366987187881,49.43672131291257,59.82647198921924,100.0,77.15894067973575,82.46090501708866,38.945087411583245,ENTP
STU_37,74.57751034576546,79.57828201326697,63.54709287784376,83.27909922664519,74.10172525744213,75.0167419441927,70.09161680281473,85.08782047449168,60.06905632952412,74.36887332548703,79.74063426546634,100.0,95.08578665575877,96.04911519852772,100.0,78.96050263344854,ISFJ
STU_38,82.54559790514459,97.78512306728516,88.36645925992183,95.42916992287951,80.08456810073764,88.84218365119375,70.05159489702838,91.25599836784987,68.22939516583985,66.21013389617629,44.498896183173414,100.0,100.0,100.0,100.0,88.78150389954925,ESTP
STU_39,92.84156182024805,100.0,90.48171460585574,93.86150924236249,76.62420933027552,90.76179899974836,68.6162909192472,100.0,72.41800764071309,67.36258546019198,74.26454916685394,82.8478015839448,100.0,100.0,100.0,30.582914557774075,ESTP
STU_40,59.877693224980206,50.77170398624549,60.54172419493943,41.1299137164333,78.72216162861831,58.208639350243345,64.76579376893599,57.91711720581271,82.6664133186898,65.19837857170228,68.09544099610366,92.22865538581082,100.0,77.80504837023543,82.07640969782108,41.23628997335319,ISFP
STU_41,66.77809957486811,61.163331798645345,61.96819355427938,72.41459893322725,65.12929975276565,65.49070472275714,74.6766176783363,52.919882964298786,58.6239161474385,70.11938614289578,53.27419742362673,71.28536485551618,91.30528202464814,68.95720215219251,100.0,37.804439846250546,ESFJ
STU_42,76.344597885799,82.28863897753115,94.58880667103159,82.28852405311206,89.53135761454287,85.00838504040334,84.01894517732809,81.69391270787541,76.51072052303158,80.3116036348284,59.411242957156915,100.0,68.28333605105303,74.23591440688503,87.7705970399058,29.743377593311525,ENTJ
STU_43,66.59314741792511,67.18489794337907,66.33155862815316,76.08248124208353,74.21258182494601,70.08093341129738,86.69513989364496,82.49492804971513,64.7294217175884,83.92363674973576,70.46383591468697,56.9376846257548,75.95433139721224,100.0,97.01068890691936,88.70272574800684,ESTJ
STU_44,69.27163783885646,59.196686321782636,59.967769338786056,60.92517377473688,78.87647807210962,65.64754906925434,70.1475176015145,59.50665451418785,76.66565963985579,62.44028804831799,62.836142414237344,61.84982867087869,100.0,78.66858119170064,92.92111390408779,71.21220512201755,INTP
STU_45,72.47819520412463,48.2660157657664,65.01405984229766,57.542737594529676,73.7543556932384,63.411072819991354,63.74514876600236,60.881664299810744,81.22126652661892,63.61967110555446,68.11515159503998,49.49332463765499,100.0,59.33693547294738,76.62795995139871,29.82798381353771,INTJ
STU_46,88.6227035215823,85.75904393856491,81.39754173769447,89.87651285065309,83.11254480272923,85.7536693702448,82.96603962725979,84.74304708107077,80.28761299568306,76.06825333757511,65.19777319448714,100.0,99.3482127679197,95.54641740081769,100.0,51.52750584405129,ISTP
STU_47,67.72710872709975,79.10626253156633,71.0048201343199,59.138778645196325,54.40118929140178,66.27563186591684,75.9633419705208,66.80345023684964,62.89035314185828,64.81352550092308,78.25015606069476,78.81695180094779,76.30187166710053,89.77566223815919,100.0,64.39066305496488,ENFP
STU_48,46.58832375722905,56.3708703942126,56.145891866360444,47.61294198371756,34.24309483078679,48.19222456646129,53.59465384532719,70.12295440312559,65.2319906709054,72.18502941401948,53.00359244149437,72.63958698468132,40.06922100537722,61.08598992178507,66.94790214556,90.81838906000495,INFP
STU_49,47.78576829717943,62.64072861500229,73.76246041295978,50.91298850020024,53.78614573366045,57.77761831180044,50.0979054264533,62.33946761647564,91.64617342065387,61.0406573163227,61.863654024352776,78.63232020526812,97.41846830994696,59.678032996447364,64.82462849814239,71.19089218507139,ESFJ
STU_50,46.34689754195555,37.04830912659487,30.133370734529272,50.269056983448635,40.227054244677184,40.80493772624111,57.0495748934191,26.32731965596242,54.07025318766166,58.06027601011872,75.34632458545043,86.16372475415189,65.52215629342919,49.82047188758709,97.77455767147106,100.0,ENTP
STU_51,66.53947677626873,77.81446590619024,68.62417382995633,78.84993380397128,63.241127065989524,71.01383547647522,55.65388590645148,71.58601419445635,100.0,51.608679577271374,57.98828950299098,71.22669202823289,100.0,73.42360251907735,90.73557733114046,26.253267308684414,INFP
STU_52,67.64213456317322,82.95709468803803,74.56863584858864,80.31774656856297,82.95019419861515,77.68716117339561,74.23949830698861,74.72735027366087,87.58946831749483,70.88808450268641,82.59567084763754,100.0,100.0,100.0,87.70357793651652,34.234107618251116,ENTJ
STU_53,82.4220666761841,69.12345178269184,47.93276500548154,59.341460361542225,73.42515045807315,66.44897885679457,89.94912088121696,37.29570777592892,66.33471356560212,86.7339529673974,57.6556083044826,89.00589506386399,85.02845489337884,100.0,31.139650467366657,84.68184933721325,ENTP
STU_54,33.56884689838491,48.13618994851875,33.52352794702054,47.38551630700789,26.125014420042298,37.747819104194875,16.814651380864042,48.84535371442623,61.87046724424373,22.23509288863901,67.22635336149774,55.745023574035436,50.450465345717134,34.66521952392135,68.72349854205652,42.5189186438135,ISTJ
STU_55,44.82976182232402,24.878517617104023,29.384699179656305,29.365791042988928,45.21857864882892,34.73546966218044,48.24591362061201,36.85205840370446,65.66679862893027,61.49747665515697,50.731889552244894,98.25568114872192,31.16150551534819,64.39504609374222,99.48720643262706,55.16337025713831,ESTP
STU_56,59.184617624717625,54.14311649459162,61.876914470917264,63.60421957126411,54.63786908745293,58.689347449788706,68.64016012503421,53.60482231206998,66.80863261667784,74.13850872654743,89.58148290365426,73.25469086048847,100.0,100.0,79.03271375576449,68.00155060749451,INTJ
STU_57,66.42904881925622,66.78782658535816,45.572059405469574,61.82900038216766,46.339537636079754,57.39149456566628,74.08914272648923,75.52464220371692,49.73032899340001,71.9596348973517,47.612963070738914,71.30738971559941,85.37612305339135,62.794459121591416,92.10202495449609,45.46165165331953,ISTP
STU_58,41.78453572061377,54.56946879398928,50.447020147278856,38.56911559531446,42.43771928284828,45.56157190800893,26.975524686046114,42.6284427155783,85.20477518723254,28.35482822849757,50.27412347314197,68.52507638620148,95.92975358796653,39.09396197703332,95.31681619728342,40.52833588403165,ISFP
STU_59,49.46648713683387,40.820111223371725,37.95506772718172,53.59093841694549,37.33322471713784,43.83316584429413,67.18951339429758,32.89882086610474,43.66398140877136,63.089730905090235,60.52520624559696,73.1767708675596,56.87044604355288,61.910625838608894,57.393096161394894,40.19509577040036,INFJ
STU_60,51.48289402822154,76.96038889196022,59.121358829026654,53.916814993171535,59.73062103798549,60.242415556073084,55.274006844272975,63.34274624669207,56.73958217505048,47.727549428034976,56.35555487013416,100.0,84.17720004456817,67.86557120647925,92.36840419482277,73.33768043663717,ISFJ
STU_61,67.04257109978558,68.17395775158731,70.94280844148385,64.93850201924968,56.93614712024824,65.60679728647094,54.20346021711377,67.60308380538319,56.224272049354894,53.19671656948455,77.24178265087409,100.0,93.4575592865612,68.49968185278041,95.36543670400927,5.8993417381767586,INFP
STU_62,65.59447052016105,73.1973857544375,74.80300931416924,56.983638812957096,55.4904048212661,65.2137818445982,67.99855255958306,61.907082914906674,89.10642748957174,68.82837139335516,70.1813769411988,93.16494760273167,99.01538004531352,88.41334229056042,64.37224497583703,19.784485098351283,ISFP
STU_63,46.811810094024956,29.810633785075687,33.862231530691155,38.27358355914348,44.69658974391668,38.690969742570395,30.30525862205233,18.91085871114612,73.18338200637301,29.494035952062944,54.615309272608755,82.25991758300482,95.14165503883619,64.35030475850085,83.59923878759216,48.848128098518295,ISTP
STU_64,70.64382475588442,71.96507209514799,90.35276349599808,61.692303770786936,69.48967949654752,72.82872872287298,60.31087405470022,50.95046023321232,78.44005703814534,63.38961105144701,86.00582965809338,69.2776581078218,100.0,92.28711555631149,77.14429909284095,39.8994594467818,ESTP
STU_65,53.1580605980315,54.1006141630922,45.38071814887242,55.986852882743996,42.58178400833921,50.241605960215864,54.035579001230055,52.1549977494535,51.165995365615984,55.48414693138076,52.06748079436013,100.0,76.16916254611405,56.50438984735362,91.55793725041117,44.878030590005636,INTP
STU_66,82.55192426836294,95.966572819383,79.77272185999051,87.50046920400445,63.24228136534339,81.80679390341686,96.14273107573402,94.23005588025038,73.43234492613496,100.0,78.11251810644286,100.0,100.0,90.64997857379882,100.0,46.29875996389873,INFJ
STU_67,88.08137055715191,71.58653657095114,84.39257205398508,74.69263918612423,90.29653852573462,81.80993137878939,100.0,68.6034834574153,56.66728605174798,95.8056763080171,51.87893273102446,60.245216889339076,75.65803570439077,100.0,43.39078275216542,34.91179548338759,ESTP
STU_68,57.43240348257652,41.70671196428007,46.29561269561465,43.1928222519794,59.86910079964831,49.69933023881979,62.04782386578345,44.08204731200021,75.50827576911514,66.9671971404615,65.11734318592306,84.23123929683979,100.0,77.12684258258913,67.89954587637554,88.43182035648414,ENFJ
STU_69,78.90427069639753,98.13964098409437,91.14575719691852,84.17315854223679,90.96536198631928,88.6656378811933,89.46726178337265,99.67829133226635,78.27269697373006,87.66936528508293,58.73381398767483,92.0823519969743,100.0,84.63280963425665,100.0,40.050372078185696,ISTJ
STU_70,84.18700052053218,81.93817299879228,71.12726626392575,72.81399826797599,59.19489160804247,73.85226593185374,80.04138600715669,61.86226746705843,60.721913147122784,66.63973053894091,74.66333232379974,89.2646201056788,93.35398929776167,72.84003012370283,94.6072256434046,58.26313946031374,INTP
STU_71,53.989528069861755,63.19783453498855,62.523848280858005,55.93706277113392,68.18379896427689,60.76641452422382,44.33943751253892,62.735694250095875,59.60627583129139,41.75539326711312,81.95502977206314,73.66568285732131,58.50809624686276,51.96042720972068,98.78873667599737,48.549389931615494,ENFP
STU_72,69.341707009944,41.03260597901243,56.82597893032552,64.41766009741977,65.46523484916486,59.416637373173316,74.79431043231483,54.10394360073086,60.915633732811706,79.83067196717776,63.85241881372603,44.46235059349617,81.71838687753421,100.0,57.98702085921444,77.91810167117205,ESTJ
STU_73,95.70106614139738,100.0,100.0,92.58154791033442,90.62219724446976,95.78096225924031,80.40632283620226,90.22458588183633,82.61578283581912,93.36466418941437,45.73983956389621,100.0,100.0,100.0,81.21328116966582,61.507240471939355,ENTJ
STU_74,74.03179514281564,70.85881878524928,81.00413663871734,80.19916997251094,84.20770897994126,78.06032590384689,86.64845835598308,71.10706466016923,74.0762708656456,86.09201690804602,78.10025638028333,86.48268753767691,100.0,100.0,86.05816718226494,50.532700552065094,INFP
STU_75,60.2590201001258,55.805761373169304,77.67956075258104,67.28059487868485,64.71729162862955,65.1484457466381,58.47760235615457,80.38718666477914,83.9337985027604,60.08405108717616,71.11778886150948,68.20008908049572,76.66591069934621,99.00740242496286,81.81279757063767,35.54046560746721,ESFJ
STU_76,79.64347606569007,72.28888804910186,69.507676162179,74.26582598961566,80.46152042925249,75.2334773391678,81.54384487976536,59.87038028920892,87.4578120029602,84.190988498508,60.97361615595709,98.72861729630944,100.0,100.0,100.0,49.371379545521236,ISTP
STU_77,78.65892456366774,53.74613268906557,70.42377565268137,70.83445195366555,78.21718277445581,70.37609352670721,62.900872838419915,80.68542250635397,61.302459724086845,65.34799057684921,78.96730589614225,61.26577181899945,80.92503485051024,85.04061021859145,100.0,24.277693979334025,ISTP
STU_78,69.3929459253623,81.14727947360626,81.63723108946081,77.18492747086704,66.47134364118209,75.1667455200957,76.15742251965246,79.80826241339652,62.204415128673446,81.2024503471392,67.70068349602772,81.15700383223111,100.0,100.0,100.0,63.88279703416787,ISTJ
STU_79,20.809724001823092,15.15704477980287,8.368159268937303,4.552682169706232,25.49949747281561,14.87742153861702,26.311291359846454,17.91095653845854,76.76643028422275,26.120768605439846,82.52247365732994,72.90457226346406,100.0,35.57773243757355,48.7994507641102,25.022778639713053,ESFP
STU_80,100.0,100.0,99.18480030249404,100.0,93.95795756492497,98.6285515734838,89.56389261031539,93.91677704055168,65.72376400200491,91.91648311377372,43.43635234805477,100.0,100.0,100.0,100.0,25.403757239198516,ISFJ
STU_81,39.71828011661823,49.96229452908788,38.6182853108033,50.366462185470326,35.10902257081319,42.75486894255858,18.699629333392867,49.99949946441663,87.94480576960476,20.961058322793065,45.80849907717194,76.70401305516708,48.66344687600905,94.53942944485736,74.30978176656956,52.588221684843866,ENTJ
STU_82,71.75257879372677,95.28576832130746,99.49344885183936,99.5352722203263,74.12874477265265,88.03916259197051,68.66475916889799,100.0,90.59799298395731,77.0997835857592,58.239922764626805,100.0,100.0,100.0,100.0,45.57223991992848,ISTP
STU_83,73.7577155542209,100.0,98.89537211670978,90.91675307980087,89.68821171108223,90.65161049236276,67.10388018159475,86.75900258761077,57.524115917863455,62.478026247319114,66.13365967290055,100.0,99.00409736963582,83.66602368892332,100.0,74.74890277832618,ESTP
STU_84,64.3422404670717,69.5253369349682,65.34789989410413,70.85693254650144,57.917547788916366,65.59799152631237,62.05705101742188,68.15910756065506,47.627680676164374,66.00184472421721,90.22235048404231,68.35440713139964,100.0,100.0,82.28608342941337,25.996690412284032,ENTP
STU_85,91.67479381594339,70.28681125114534,73.46903380786136,83.90141883490574,70.61877036600742,77.99016561517264,77.68193824254274,84.08929462383644,85.54359183729618,85.21951761758896,62.21681254467991,79.54412741859556,95.03456658278314,88.84361075992945,65.18469669444055,82.23336425364626,ISTJ
STU_86,56.212366955870095,57.55873765818404,61.260951169873586,70.47826114894764,45.97468564947423,58.297000516469915,74.23087443851259,62.66637884164388,83.96234807748945,79.48943808920775,59.24918480660358,96.87477908196652,100.0,59.69492551868295,76.55327625938986,68.02056196322859,ENFJ
STU_87,76.60895716959128,83.5109016564731,78.262345111449,93.11085955299416,77.59380497245245,81.817373692592,83.4126931119968,72.7162640788773,84.76155478683975,79.54388328144015,51.62093877875487,100.0,91.08546115720816,81.98190077572465,75.35898241612622,13.418645173489828,ESTJ
STU_88,89.24978649939642,88.14916998754019,81.64776920015143,88.64848820219724,72.97414220721586,84.13387121930023,96.55409142569131,84.43633887846494,54.535705836960446,100.0,64.51398460837396,84.81507371556101,78.03656341674647,82.05924279098959,100.0,35.05342053235671,ISFP
STU_89,44.57707893814172,40.61897898782522,38.54599794977627,38.194679350666725,44.0387288472854,41.19509281473906,32.5548379337331,37.29455173963484,59.44508717095019,30.60885575516575,73.08836887654454,81.27031380469002,61.34664201285602,62.81984869223031,54.94478266224739,32.59788371254278,INTJ
STU_90,64.81250846077043,51.15744660902358,55.124117088673465,69.04947717198597,71.49025139766937,62.326760145624554,51.55689093589743,77.01299677092757,84.96616404744985,40.72282402069304,56.11431834968873,85.37597649592978,61.69879421546102,88.46524906475426,100.0,71.6415095769323,ISFJ
STU_91,52.42866670503409,49.0579750984796,53.46918409731142,63.95476409080115,57.22324309454716,55.22676661723468,74.21522326997565,56.96714353609419,76.20708554883267,63.86338765849339,52.341348829323785,88.73015985455454,86.93720869076965,100.0,100.0,49.49881281527973,INTJ
STU_92,75.91806902581108,50.67588455791612,47.730208420879094,64.69857302739854,80.2294668375854,63.85044037391805,74.99026278542796,62.147420685812676,75.97045908173205,81.59483286638726,58.83896513835181,44.964324989669805,83.43747539619116,100.0,78.92105823632784,58.88612696325242,ESTJ
STU_93,100.0,100.0,100.0,100.0,93.52117307512934,98.70423461502587,85.36017534217673,96.94670620401982,83.3979057895991,100.0,61.95789200759022,100.0,100.0,76.54152973966116,100.0,61.78101128295439,INTJ
STU_94,93.3212651145797,67.08516741748574,86.35267413272993,58.79928735858769,79.15963325318359,76.94360545531333,93.63170188813997,70.69549221451055,75.50998695072184,92.88668569715807,67.62609311815174,75.76528407368404,100.0,100.0,77.6910712902393,50.698279501767765,ENTJ
STU_95,55.37621989848321,64.11171015608299,67.6264823447257,71.05124209713684,56.56727769056638,62.94658643739903,73.19369759009439,73.477681484611,70.12879271098473,100.0,51.14324793885237,92.28950370950413,86.70714984646344,77.75700676183223,64.22938011437913,42.12070204314852,ISTP
STU_96,70.65839558584474,58.37132472737522,66.95183913877331,65.37453405403019,66.69183274813756,65.6095852508322,71.46407183123807,51.54381782033133,58.03761890215756,56.02127203080896,66.24743093583616,69.14569463030017,86.68231309028022,85.94476281489449,71.98198565539315,62.520477873629005,ENFP
STU_97,40.29539689822828,28.376988646765433,43.31622531311135,32.13042477655098,36.55833411763855,36.13547395045892,30.544789335504653,41.36232400585287,66.90882406390588,28.231625507633346,60.85752155887057,33.324216528503314,58.74449498050578,68.89594062091386,64.33066928585814,82.49641198502417,ISTP
STU_98,90.2065837385361,87.05048193536207,82.13932789754152,79.79572491544349,71.70666216466284,82.17975613030922,74.40725139894194,76.81587312307192,67.11396092081768,64.91410320430504,43.931225998539276,98.78728959965392,100.0,100.0,81.55781575583458,48.561224197267855,ISTJ
STU_99,84.32239126012273,70.2140207566205,80.00592061832693,69.6148838131991,82.13494819042009,77.25843292773786,92.57885774524895,72.14758296570228,41.585948863262715,91.2424622843967,73.2247756101528,92.59841462367089,100.0,100.0,64.5883869020927,67.65634292369538,ESTJ
STU_100,46.49496113079955,58.883407819576654,53.51682367416625,62.1531214384746,46.893676871260745,53.58839818685556,35.79452782511662,56.28949266917409,73.06001733128058,32.13031194109562,70.22196185747471,73.65814368529269,95.63946910136522,82.70605231229487,81.6854727336919,39.37439246296181,ESTP
STU_101,100.0,100.0,100.0,100.0,98.51675792827048,99.70335158565409,100.0,79.81831755962608,78.88146468467328,100.0,57.931993600561015,100.0,100.0,100.0,100.0,53.81588644743431,INTP
STU_102,100.0,100.0,99.15861907893688,100.0,93.43175247177537,98.51807431014245,90.96901081458023,98.41937596575517,43.141558104644886,98.7543298614947,64.70978225531869,100.0,97.56229856792206,100.0,100.0,15.75474589742256,ENFJ
STU_103,49.17817343480158,71.38929086639553,52.40052743035149,47.50280063899106,53.6658427149906,54.82732701710605,53.501331157085446,47.29742614789478,62.41641771957089,58.12086771941055,63.50290741488151,100.0,100.0,55.15137307892209,50.85107873979275,71.08691021884499,ENFP
STU_104,59.39133261684013,53.1009675566831,64.14066894407868,61.58458693292922,78.93840068503673,63.431191347113575,57.35772223647012,56.44089495660868,70.80200325372435,65.32799361274864,58.59646924397992,51.193381426138274,82.10185512232886,100.0,81.1550964052521,60.11935352151467,ENFJ
